Datetime,District,ward,Temperature,Consumption,Total,Season,Ward2,Ward2_Temperature,Ward2_Consumption,Ward2_Total,Ward3,Ward3_Temperature,Ward3_Consumption,Ward3_Total,Ward4,Ward4_Temperature,Ward4_Consumption,Ward4_Total,Ward5,Ward5_Temperature,Ward5_Consumption,Ward5_Total,Ward6,Ward6_Temperature,Ward6_Consumption,Ward6_Total
11-06-2022,Shivmogga,Thirthahalli,33.80174824,191.0666736,195.4534661,Summer,Sagara,44.34944617,107.9010822,122.5763846,Shikaripura,44.77205508,224.7866852,228.5588595,soraba,26.42,145.75,149.84,hosanagara,35.83,105.06,117.77,bhadravathi,43.17,129.25,269.1090617
12-06-2022,Shivmogga,Thirthahalli,31.78362013,210.2499117,214.5339244,Summer,Sagara,40.20383064,403.4479499,476.819739,Shikaripura,37.83591606,488.8611469,534.1418905,soraba,28.55,180.7,221.96,hosanagara,29.29,163.05,183.54,bhadravathi,30.01,112.78,225.6479065
13-06-2022,Shivmogga,Thirthahalli,30.87992051,218.4555916,222.2947771,Summer,Sagara,34.78797086,296.2576878,320.0456936,Shikaripura,20.28921589,364.2346507,375.3602339,soraba,28.74,101.55,111.15,hosanagara,21.67,127.99,175.03,bhadravathi,41.17,119.16,215.4345056
14-06-2022,Shivmogga,Thirthahalli,29.86620069,188.8480914,189.203212,Summer,Sagara,20.13300008,118.7813842,149.5166646,Shikaripura,28.38075358,214.0323378,249.5992786,soraba,22.46,145.33,173.55,hosanagara,28.48,182.03,196.67,bhadravathi,44.96,175.27,252.3070705
15-06-2022,Shivmogga,Thirthahalli,32.99413183,186.0673736,190.052059,Summer,Sagara,24.55109334,412.0455737,489.5112378,Shikaripura,40.38999571,269.2858408,276.1469756,soraba,24.78,191.2,195.14,hosanagara,25.7,169.41,214.4,bhadravathi,22.64,102.53,214.7161121
16-06-2022,Shivmogga,Thirthahalli,32.90653471,218.4989058,220.7687601,Summer,Sagara,25.90629044,313.9487956,356.0008435,Shikaripura,34.5932683,215.6899015,242.8484751,soraba,24.97,139.31,153.09,hosanagara,34.89,169.71,201.8,bhadravathi,42.5,184.4,218.4403802
17-06-2022,Shivmogga,Thirthahalli,34.49753663,206.5952775,205.6144255,Summer,Sagara,36.48863547,463.1300988,472.6751451,Shikaripura,42.74300935,307.8534686,363.7063764,soraba,41.74,134.44,160.42,hosanagara,29.13,105.67,133.68,bhadravathi,36.66,166.49,350.257581
18-06-2022,Shivmogga,Thirthahalli,33.67884134,191.6988116,193.8427656,Summer,Sagara,38.78798205,196.5797943,266.5521202,Shikaripura,38.33388463,454.2695627,476.3257741,soraba,27.4,109.71,128.07,hosanagara,30.44,115.89,154.5,bhadravathi,23.64,126.47,307.5079314
19-06-2022,Shivmogga,Thirthahalli,31.79900025,219.2026602,222.7444247,Summer,Sagara,38.10596141,403.859379,444.9538357,Shikaripura,26.52921228,200.920708,282.3529859,soraba,28.42,182.02,215.28,hosanagara,33.6,101.57,108.01,bhadravathi,30.81,116.39,322.1599012
20-06-2022,Shivmogga,Thirthahalli,32.77613724,202.601129,206.9528141,Summer,Sagara,32.37742114,335.5909718,406.0342857,Shikaripura,23.97275122,470.988331,522.0789543,soraba,31.34,171.77,217.47,hosanagara,34.07,167.65,196.06,bhadravathi,24.97,149.69,347.9873704
21-06-2022,Shivmogga,Thirthahalli,36.3082502,203.5448439,203.9890959,Summer,Sagara,38.54033567,233.7487678,304.9133079,Shikaripura,40.89933715,265.2107202,324.1378038,soraba,33.68,179.67,192.34,hosanagara,29.4,129.26,148.58,bhadravathi,44.93,104.74,273.7034029
22-06-2022,Shivmogga,Thirthahalli,34.92669293,205.8909607,206.7600047,Summer,Sagara,25.18038173,424.6857017,520.5478002,Shikaripura,23.92848336,369.4758173,393.6981887,soraba,22.26,136.03,140.09,hosanagara,25.84,106.15,110.73,bhadravathi,36.79,133.71,291.6954202
23-06-2022,Shivmogga,Thirthahalli,31.19036682,182.0970411,183.0628801,Summer,Sagara,30.22126914,127.1869029,224.8325894,Shikaripura,20.19071323,140.1756353,199.5767033,soraba,24.08,147.13,177.42,hosanagara,21.97,182.71,194.13,bhadravathi,41.95,181.51,319.1535575
24-06-2022,Shivmogga,Thirthahalli,30.58132671,215.9979655,220.2521662,Summer,Sagara,21.02785129,177.0621859,193.4401541,Shikaripura,23.21009404,272.2947166,308.3233915,soraba,35.19,102.3,130.01,hosanagara,31.34,125.94,173.37,bhadravathi,42.98,160.88,384.2770047
25-06-2022,Shivmogga,Thirthahalli,33.80586699,200.9037167,202.7350031,Summer,Sagara,36.63255672,171.3189319,196.2139766,Shikaripura,26.4429463,206.2857137,227.9077868,soraba,20.96,123.26,160.85,hosanagara,41.01,154.82,170.49,bhadravathi,37.38,153.6,240.6619027
26-06-2022,Shivmogga,Thirthahalli,34.67593611,215.9848409,214.7187214,Summer,Sagara,36.39309302,206.1783305,261.5335513,Shikaripura,25.61052731,420.5387688,492.1255539,soraba,24.28,125.24,152.44,hosanagara,26.42,154.95,189.8,bhadravathi,25.89,179.45,406.685498
27-06-2022,Shivmogga,Thirthahalli,32.18471458,202.9209031,206.6040973,Summer,Sagara,22.58950375,191.0043955,243.9269275,Shikaripura,40.3491863,191.6131333,216.5261813,soraba,22.88,142.47,190.02,hosanagara,29.68,199.58,206.04,bhadravathi,43.12,169.57,297.1373648
28-06-2022,Shivmogga,Thirthahalli,31.85893051,218.9929706,218.6474591,Summer,Sagara,28.5484787,478.3762982,514.9125626,Shikaripura,29.82396901,225.8045461,255.4032083,soraba,32.9,100.53,102.16,hosanagara,38.98,156.21,200.75,bhadravathi,29.25,134.97,243.242102
29-06-2022,Shivmogga,Thirthahalli,32.64606601,181.3390269,179.7381269,Summer,Sagara,42.37524623,134.0484543,203.25114,Shikaripura,21.32750894,422.0103324,521.6781213,soraba,36.32,104.68,146,hosanagara,28.44,145.26,156.49,bhadravathi,41.04,154.75,337.1745092
30-06-2022,Shivmogga,Thirthahalli,34.12034796,209.6321099,211.312935,Summer,Sagara,26.65492256,471.2313043,556.5182844,Shikaripura,25.19619858,256.6446771,306.9268349,soraba,36.26,156.21,202.4,hosanagara,21.85,193.35,224.49,bhadravathi,37.17,163.89,368.096069
01-07-2022,Shivmogga,Thirthahalli,33.58469751,205.745309,210.5701319,Monsoon,Sagara,42.11890815,294.4534202,358.8327032,Shikaripura,38.96333035,200.8543172,286.1320275,soraba,23.46,117.4,164.41,hosanagara,30.52,110.43,153.27,bhadravathi,40.95,137.85,159.9880888
02-07-2022,Shivmogga,Thirthahalli,33.29146392,208.4417998,208.9202074,Monsoon,Sagara,27.53773528,321.7870794,358.5407442,Shikaripura,37.41133767,274.8876879,366.753671,soraba,24.12,177.62,222.67,hosanagara,42.55,151.12,165.59,bhadravathi,28.98,194.82,161.0339111
03-07-2022,Shivmogga,Thirthahalli,33.65258185,203.8078484,206.4408497,Monsoon,Sagara,25.9949976,324.8783429,413.6212703,Shikaripura,38.69252758,427.9233591,525.105686,soraba,26.74,198.25,201.23,hosanagara,33.7,182.67,212.54,bhadravathi,34.72,118.36,99.30097733
04-07-2022,Shivmogga,Thirthahalli,34.0760943,204.6282527,203.8866641,Monsoon,Sagara,20.93460189,452.6043401,532.450049,Shikaripura,44.10642816,366.6931149,369.2191953,soraba,23.37,104.22,106.53,hosanagara,38.89,194.73,228.84,bhadravathi,29.26,104.96,183.3460653
05-07-2022,Shivmogga,Thirthahalli,33.95001992,198.1584191,199.2211217,Monsoon,Sagara,36.88659782,309.0335016,401.1310136,Shikaripura,28.63651831,328.2860213,339.2223606,soraba,33.38,145.8,155.64,hosanagara,27.52,148.07,176.3,bhadravathi,28.1,121.83,142.964486
06-07-2022,Shivmogga,Thirthahalli,34.88360549,201.1573909,202.701216,Monsoon,Sagara,40.8719577,455.5399173,547.8824863,Shikaripura,33.79828926,401.1019236,456.2701964,soraba,35.27,199.8,246.52,hosanagara,20.69,150.98,173.38,bhadravathi,25.54,178.21,182.6199951
07-07-2022,Shivmogga,Thirthahalli,34.22763764,214.5436524,216.0894144,Monsoon,Sagara,34.1781242,235.6762784,272.7574234,Shikaripura,20.69683951,139.8150941,231.8298684,soraba,32.09,192.97,219.98,hosanagara,29.19,145.75,155.23,bhadravathi,38.17,186.93,163.0454793
08-07-2022,Shivmogga,Thirthahalli,33.25424254,209.7857759,214.1275584,Monsoon,Sagara,23.32978295,297.4253231,303.0632431,Shikaripura,30.91915014,302.3663083,401.3104343,soraba,37.87,136.78,163.24,hosanagara,21.3,121.16,156.37,bhadravathi,29.92,129.9,148.7068541
09-07-2022,Shivmogga,Thirthahalli,33.387918,183.1621745,185.0922179,Monsoon,Sagara,35.67271157,189.9632077,279.4816703,Shikaripura,40.02166519,270.0135485,353.7672966,soraba,22.36,173.38,195.89,hosanagara,23.53,163.11,165.71,bhadravathi,26.16,154.17,192.3334696
10-07-2022,Shivmogga,Thirthahalli,32.97687275,217.4773323,217.925248,Monsoon,Sagara,28.03428259,189.1339091,285.7515043,Shikaripura,24.9202712,126.962208,162.0435039,soraba,38.57,195.06,215.64,hosanagara,34.93,186.64,205.84,bhadravathi,41.17,133.4,146.0009566
11-07-2022,Shivmogga,Thirthahalli,34.19094868,213.4330538,216.9960978,Monsoon,Sagara,42.97567551,286.9881803,299.6248062,Shikaripura,34.27635446,346.3155899,400.7240587,soraba,21.58,145.83,163.32,hosanagara,33.92,148.28,174.95,bhadravathi,37.96,194.87,198.9351315
12-07-2022,Shivmogga,Thirthahalli,34.33798823,215.3884771,217.1126156,Monsoon,Sagara,40.47868159,214.081707,284.0334483,Shikaripura,39.35830255,147.5236132,190.4377708,soraba,32.88,195.32,217.28,hosanagara,34.83,125.94,158.37,bhadravathi,44.26,145.8,128.7544279
13-07-2022,Shivmogga,Thirthahalli,30.66991425,219.3426917,220.6962931,Monsoon,Sagara,30.69896707,495.3312114,511.1633778,Shikaripura,44.61826185,296.0153297,393.6591802,soraba,28.1,132.72,134.41,hosanagara,20.63,186.2,197.72,bhadravathi,43.85,160.51,188.4012164
14-07-2022,Shivmogga,Thirthahalli,32.66683703,213.7753785,217.9996641,Monsoon,Sagara,30.38122822,351.880293,371.6933422,Shikaripura,28.46478743,216.0482718,278.678527,soraba,35.99,123.48,135.76,hosanagara,22.7,175.38,198.09,bhadravathi,35.25,173.14,112.5287966
15-07-2022,Shivmogga,Thirthahalli,31.30081729,207.6673145,206.89359,Monsoon,Sagara,44.58787214,354.2866448,444.3933323,Shikaripura,40.16877872,204.8519118,249.1478933,soraba,35.26,107.63,116.86,hosanagara,27.59,165.83,178.87,bhadravathi,30.35,100.43,152.9591709
16-07-2022,Shivmogga,Thirthahalli,34.13228369,229.6454857,228.1856483,Monsoon,Sagara,36.7903985,311.4943044,388.4520178,Shikaripura,36.45400467,389.5423749,448.8124099,soraba,22.86,140.04,143.56,hosanagara,34.28,115.14,151.94,bhadravathi,21.14,195.55,113.8282313
17-07-2022,Shivmogga,Thirthahalli,32.49360141,213.0381613,216.616287,Monsoon,Sagara,41.41123601,359.0392228,423.0250711,Shikaripura,44.90740344,215.2263587,298.6264017,soraba,30.36,131,141.89,hosanagara,24.61,175.14,205.82,bhadravathi,41.38,155.99,162.0468832
18-07-2022,Shivmogga,Thirthahalli,33.74662097,222.4090743,224.0166939,Monsoon,Sagara,30.31819292,280.0804902,375.7146651,Shikaripura,32.83895122,241.9631703,274.3469862,soraba,41.09,164.75,175.28,hosanagara,23.61,147.77,162.51,bhadravathi,38.5,114.33,170.2850677
19-07-2022,Shivmogga,Thirthahalli,31.03172686,210.5169486,211.0084789,Monsoon,Sagara,21.18052852,355.3342617,400.2846334,Shikaripura,25.56963324,160.2121824,190.373938,soraba,36.77,199.13,209.92,hosanagara,42.04,168.93,191.81,bhadravathi,26.79,180.85,91.21296
20-07-2022,Shivmogga,Thirthahalli,29.778424,207.1591048,212.0220516,Monsoon,Sagara,32.80542117,285.2185257,343.7470679,Shikaripura,24.41483711,372.6089288,407.438189,soraba,25.84,129.86,132.87,hosanagara,32.69,189.27,237.73,bhadravathi,32.89,178.31,165.5578976
21-07-2022,Shivmogga,Thirthahalli,32.46767572,201.3754187,205.6502713,Monsoon,Sagara,43.33632975,100.9033664,113.4507726,Shikaripura,30.17542144,276.6359836,343.0894214,soraba,24.04,145.93,166.56,hosanagara,26.06,182.69,187.51,bhadravathi,23.72,178.11,118.7955077
22-07-2022,Shivmogga,Thirthahalli,32.89876137,211.4916979,216.3866,Monsoon,Sagara,40.35914024,428.8782588,463.9660057,Shikaripura,30.76320379,398.7020191,425.3372872,soraba,36.57,111.21,157.4,hosanagara,26.76,160.97,186.86,bhadravathi,31.89,181.81,167.5788763
23-07-2022,Shivmogga,Thirthahalli,36.23158219,209.8712574,214.8164646,Monsoon,Sagara,38.50082936,377.3896962,386.5349025,Shikaripura,39.30200444,232.070657,267.6287,soraba,20.16,102.92,148.64,hosanagara,22.78,120.57,138.82,bhadravathi,23.24,151.77,219.4358012
24-07-2022,Shivmogga,Thirthahalli,32.71838479,194.5732556,198.6307692,Monsoon,Sagara,29.85930947,115.9716928,201.729042,Shikaripura,44.68452533,410.3419305,482.3426168,soraba,43.78,135.45,172.23,hosanagara,30.46,112.81,131.47,bhadravathi,22.23,127.11,99.09697888
25-07-2022,Shivmogga,Thirthahalli,32.93228155,197.1235639,199.1933764,Monsoon,Sagara,41.00084888,250.8811142,257.5040029,Shikaripura,43.21210485,205.8633694,213.7612092,soraba,34.86,195.78,223.92,hosanagara,35.24,110.57,145.38,bhadravathi,21.09,197.3,171.4771933
26-07-2022,Shivmogga,Thirthahalli,29.00329582,190.1636686,193.5879891,Monsoon,Sagara,35.5676161,130.5553201,207.4369559,Shikaripura,34.01191188,166.2421696,213.399172,soraba,39.73,187.92,218.84,hosanagara,27.55,161.92,199.04,bhadravathi,42.63,148.82,194.8721239
27-07-2022,Shivmogga,Thirthahalli,33.42098547,205.2012396,206.180741,Monsoon,Sagara,23.78854213,252.44243,326.5583505,Shikaripura,28.21000221,251.4920968,256.3958526,soraba,36.72,117.47,141.34,hosanagara,37.5,174.95,198.24,bhadravathi,30.22,132.51,144.8156346
28-07-2022,Shivmogga,Thirthahalli,33.13617789,204.8819323,207.5353257,Monsoon,Sagara,41.90448133,256.4923398,258.9062767,Shikaripura,29.27390271,113.0343164,164.7591332,soraba,25.4,178.98,186.25,hosanagara,27.81,164.1,172.64,bhadravathi,29.65,111.34,86.4625445
29-07-2022,Shivmogga,Thirthahalli,32.71742517,199.7026848,203.8190982,Monsoon,Sagara,43.74176725,257.326782,353.4614098,Shikaripura,22.78853787,477.6367692,556.8512622,soraba,30.15,117.06,141.62,hosanagara,44.58,122.36,145.05,bhadravathi,28.1,108.72,103.4512843
30-07-2022,Shivmogga,Thirthahalli,31.48533514,188.8258149,191.3442319,Monsoon,Sagara,42.54928323,406.1089615,503.9985414,Shikaripura,27.79603115,127.2222549,142.5125955,soraba,23.78,173.25,216.2,hosanagara,34.56,117.03,165.97,bhadravathi,42.08,104.47,120.6012471
31-07-2022,Shivmogga,Thirthahalli,32.68749033,194.9994288,195.9422345,Monsoon,Sagara,27.65367382,481.4262387,579.8609393,Shikaripura,20.07960504,414.7447771,490.1279541,soraba,40.71,166.16,199.7,hosanagara,26.41,115.7,136.96,bhadravathi,31.15,119.53,143.0789938
01-08-2022,Shivmogga,Thirthahalli,35.10522869,198.4673119,200.6366869,Monsoon,Sagara,40.00817383,414.065193,477.966482,Shikaripura,28.5169078,194.4317695,271.4117932,soraba,30.38,186.46,205.79,hosanagara,29.23,178.17,219.13,bhadravathi,29.7,129.08,202.3499042
02-08-2022,Shivmogga,Thirthahalli,31.64521668,212.8757078,215.1756754,Monsoon,Sagara,37.33357476,115.7621444,127.5200524,Shikaripura,31.1470653,306.6455119,335.300924,soraba,27.88,115.21,131.2,hosanagara,38.14,160.8,177.86,bhadravathi,20.25,134.93,108.2051891
03-08-2022,Shivmogga,Thirthahalli,31.71861135,207.10341,211.6453984,Monsoon,Sagara,37.46265416,442.071165,517.1701382,Shikaripura,29.70051564,334.8361633,378.6893901,soraba,38.67,141.7,150.38,hosanagara,30.76,170.52,185.85,bhadravathi,42.23,131.7,125.5864125
04-08-2022,Shivmogga,Thirthahalli,34.92613875,190.0096281,194.7499561,Monsoon,Sagara,37.85344395,213.6063009,301.6489814,Shikaripura,25.37589358,126.3988264,175.0234668,soraba,22.6,108.01,120.47,hosanagara,37.13,183.55,214.46,bhadravathi,30.3,120.38,166.7172264
05-08-2022,Shivmogga,Thirthahalli,32.48126988,208.7988084,212.2609993,Monsoon,Sagara,43.38897255,164.3132867,247.118468,Shikaripura,29.37378836,289.0769657,315.2682347,soraba,32.32,196.76,244.78,hosanagara,42.88,113.9,151.86,bhadravathi,30.05,195.9,113.2094688
06-08-2022,Shivmogga,Thirthahalli,34.0159066,206.6368053,207.6768083,Monsoon,Sagara,35.27466934,455.3267868,460.2675432,Shikaripura,41.34522151,470.8985373,501.7884954,soraba,25.65,143.12,173.94,hosanagara,39.78,136.51,179.56,bhadravathi,34.74,180.32,188.1665348
07-08-2022,Shivmogga,Thirthahalli,32.62949816,238.3221495,238.5716875,Monsoon,Sagara,30.15202792,465.7148568,564.6437172,Shikaripura,41.45914346,489.1742723,578.2608344,soraba,37.03,139.47,159.79,hosanagara,41.06,164.3,167.09,bhadravathi,30.04,154.68,178.4759586
08-08-2022,Shivmogga,Thirthahalli,33.43145258,201.7059414,205.7341685,Monsoon,Sagara,36.06823178,482.3145858,538.1886028,Shikaripura,30.38205022,262.2021384,297.9272225,soraba,26.04,157.62,162.69,hosanagara,22.85,163.2,204.52,bhadravathi,38.25,178.99,179.1877525
09-08-2022,Shivmogga,Thirthahalli,32.41975884,206.6188517,209.6105704,Monsoon,Sagara,26.46425144,191.9014726,228.4010991,Shikaripura,38.46993829,159.6951035,246.0090315,soraba,41.37,127.72,176.01,hosanagara,37.13,113.36,125.68,bhadravathi,26.99,136.96,199.6103924
10-08-2022,Shivmogga,Thirthahalli,35.70415651,204.6995924,203.7365064,Monsoon,Sagara,33.8417273,163.8593584,168.0118859,Shikaripura,23.16957724,268.5151276,273.2957887,soraba,41.88,182.34,202.75,hosanagara,22.81,119.93,133.15,bhadravathi,24.95,189.33,143.1995221
11-08-2022,Shivmogga,Thirthahalli,33.90175198,198.9073754,199.3954816,Monsoon,Sagara,36.66684686,160.2086243,196.301884,Shikaripura,38.48990021,296.2158783,366.1189936,soraba,27.17,120.46,155.02,hosanagara,33.55,100.33,137.82,bhadravathi,25.88,185.06,124.6033613
12-08-2022,Shivmogga,Thirthahalli,32.73082916,225.6647196,228.7430377,Monsoon,Sagara,22.02837381,116.6686169,163.8866184,Shikaripura,36.92741889,201.1449804,272.00854,soraba,20.74,137.31,184.4,hosanagara,23.82,193.64,196.8,bhadravathi,29.24,160.26,169.2035604
13-08-2022,Shivmogga,Thirthahalli,33.37485573,206.7454646,210.3828833,Monsoon,Sagara,29.60238765,372.8134831,431.9156554,Shikaripura,22.8419948,429.863466,448.7071268,soraba,31.68,122.12,161.86,hosanagara,37.73,118.15,161.52,bhadravathi,42.81,117.78,161.6552418
14-08-2022,Shivmogga,Thirthahalli,34.71632231,210.6707177,211.2296209,Monsoon,Sagara,39.84015407,490.6725565,550.6860538,Shikaripura,44.96372251,327.2167634,366.6404204,soraba,44.77,120.37,141.17,hosanagara,40.75,136.85,166.02,bhadravathi,21.45,166.37,239.3776758
15-08-2022,Shivmogga,Thirthahalli,34.16673236,214.5617255,214.8566786,Monsoon,Sagara,44.08634267,231.3909718,295.0658232,Shikaripura,34.87521136,398.893353,454.1349476,soraba,39.55,196.66,230.63,hosanagara,35.65,108.62,126.09,bhadravathi,23.43,181.66,151.2260329
16-08-2022,Shivmogga,Thirthahalli,31.16886654,210.4888014,211.3244206,Monsoon,Sagara,31.25365428,294.8860889,329.1456739,Shikaripura,39.40760475,319.6820942,352.8131143,soraba,41.31,164.27,213.29,hosanagara,42.45,140.69,142.1,bhadravathi,33.48,153.4,113.7761108
17-08-2022,Shivmogga,Thirthahalli,32.47451818,194.9192741,193.7346972,Monsoon,Sagara,25.12829707,425.8610923,463.8048116,Shikaripura,23.81833111,382.640107,396.5456837,soraba,37.44,194.55,211.97,hosanagara,25.83,157.82,188.79,bhadravathi,22.98,195.77,119.1821277
18-08-2022,Shivmogga,Thirthahalli,33.91000162,211.3603483,213.2014029,Monsoon,Sagara,31.90613086,382.418853,472.2202567,Shikaripura,36.43998297,220.6948915,284.1312037,soraba,20.08,113.78,131.13,hosanagara,41.51,129.38,152.44,bhadravathi,36.25,121.07,150.7007088
19-08-2022,Shivmogga,Thirthahalli,32.30879033,197.6148561,200.7539155,Monsoon,Sagara,34.15977991,106.4023991,176.5721363,Shikaripura,37.40145288,177.7073762,255.4461389,soraba,28.97,170.88,215.86,hosanagara,21.7,113.94,129.14,bhadravathi,29.88,129.08,100.4201609
20-08-2022,Shivmogga,Thirthahalli,29.87831447,203.3269998,206.1490755,Monsoon,Sagara,30.11448642,157.588541,243.3463227,Shikaripura,41.82673015,116.4224686,126.9307434,soraba,42.39,170.65,206.65,hosanagara,38.18,105.6,127.76,bhadravathi,38.86,152.54,195.0217674
21-08-2022,Shivmogga,Thirthahalli,34.17439343,202.1061803,202.5854646,Monsoon,Sagara,30.49195448,286.4398175,365.4702088,Shikaripura,29.91838768,413.6020903,458.4406891,soraba,42.37,151.89,179.01,hosanagara,24.92,198.63,215.87,bhadravathi,34.23,199.79,142.9586042
22-08-2022,Shivmogga,Thirthahalli,32.19181955,217.7910198,220.6727437,Monsoon,Sagara,44.25767515,106.8462571,190.155726,Shikaripura,22.41004589,155.1223268,206.8007685,soraba,41.27,192.86,214,hosanagara,25.81,102.26,111.34,bhadravathi,30.03,136.35,216.6159332
23-08-2022,Shivmogga,Thirthahalli,30.98935794,203.3803869,204.053077,Monsoon,Sagara,35.62899847,120.3848626,146.4549599,Shikaripura,27.61611974,313.2424018,314.3925966,soraba,39.28,194.99,239.31,hosanagara,21.97,173.82,189.24,bhadravathi,28.95,197.27,177.6997664
24-08-2022,Shivmogga,Thirthahalli,31.24608737,203.0972594,207.6376345,Monsoon,Sagara,24.54129688,338.7940862,425.2386581,Shikaripura,42.6918913,339.6853287,366.1544298,soraba,26.53,111.98,155.73,hosanagara,25.76,151.33,162.93,bhadravathi,25.85,127.82,133.6494642
25-08-2022,Shivmogga,Thirthahalli,32.65339104,194.6651475,198.4766647,Monsoon,Sagara,20.40994585,350.7426473,375.4317647,Shikaripura,23.87735591,439.2349552,498.6635195,soraba,25.52,183.5,216.95,hosanagara,25.7,167.59,178.87,bhadravathi,32.74,107.25,100.1385891
26-08-2022,Shivmogga,Thirthahalli,28.51216695,203.7970344,206.4839407,Monsoon,Sagara,27.60548832,333.2771534,383.5017763,Shikaripura,28.32952122,203.8547435,297.1710522,soraba,40.17,160.62,206.75,hosanagara,39.29,179.07,214.62,bhadravathi,43.84,118.92,183.1345233
27-08-2022,Shivmogga,Thirthahalli,32.63609028,197.1027332,200.9324799,Monsoon,Sagara,20.8531553,418.5366728,491.2754055,Shikaripura,28.9664223,327.4812043,381.6691454,soraba,43.93,180.5,201.36,hosanagara,42.25,172.7,211.34,bhadravathi,34.74,197.6,175.6694943
28-08-2022,Shivmogga,Thirthahalli,31.17648208,203.5373786,207.7828554,Monsoon,Sagara,42.60974908,425.6395664,491.3356666,Shikaripura,39.18062129,260.8581545,313.0002938,soraba,39.16,122.79,156.49,hosanagara,27.67,182.16,196.47,bhadravathi,22.06,193.85,171.1220447
29-08-2022,Shivmogga,Thirthahalli,32.1534848,201.925119,205.0577503,Monsoon,Sagara,29.84508745,391.0779128,449.9030215,Shikaripura,44.1453759,109.0212029,139.8926355,soraba,23.89,156.18,172.14,hosanagara,34.72,171.97,186.32,bhadravathi,40.27,133.93,110.7065312
30-08-2022,Shivmogga,Thirthahalli,34.60019027,206.0831891,211.0190363,Monsoon,Sagara,34.82706704,233.9278879,316.5423804,Shikaripura,40.65221234,132.2681684,226.6584338,soraba,26.96,154.24,163.21,hosanagara,41.88,186.07,196.22,bhadravathi,34.91,109.93,136.2528452
31-08-2022,Shivmogga,Thirthahalli,33.33410028,192.4317581,193.5164056,Monsoon,Sagara,40.10545614,256.3402481,338.1054425,Shikaripura,41.00297087,315.5852133,359.4215806,soraba,22.59,183.65,192.73,hosanagara,30.08,126.64,132.19,bhadravathi,38.25,158.41,209.1092667
01-09-2022,Shivmogga,Thirthahalli,34.32061545,209.5612858,213.6918325,Monsoon,Sagara,30.90587727,171.6789316,265.4274365,Shikaripura,28.4726317,256.4290785,302.6203734,soraba,35.53,167.47,203.51,hosanagara,35.33,102.28,116.82,bhadravathi,37.42,158.44,197.3379308
02-09-2022,Shivmogga,Thirthahalli,34.48646079,224.4982726,225.5703009,Monsoon,Sagara,44.14775307,489.5020074,495.9596778,Shikaripura,28.44938367,265.1540878,271.5715044,soraba,27.55,188.54,233.39,hosanagara,32.25,128.74,140.03,bhadravathi,23.61,148.11,174.5451404
03-09-2022,Shivmogga,Thirthahalli,33.12469579,215.1794307,218.7008293,Monsoon,Sagara,21.32089249,397.7988823,409.3937123,Shikaripura,29.35264368,443.5393608,507.6207462,soraba,33.73,166.6,198.93,hosanagara,31.34,134.22,161.97,bhadravathi,37.81,113.49,130.0506067
04-09-2022,Shivmogga,Thirthahalli,29.82673848,207.6222781,211.8270586,Monsoon,Sagara,23.14156143,488.9012938,539.8539292,Shikaripura,40.65697424,177.0096491,255.2479678,soraba,26.9,138.57,165.63,hosanagara,34.92,183.44,185.01,bhadravathi,32.38,199.21,179.5572982
05-09-2022,Shivmogga,Thirthahalli,32.91838422,199.8891516,200.4685058,Monsoon,Sagara,36.11510866,496.1035836,554.0941248,Shikaripura,39.20856175,285.1320569,309.8891844,soraba,35.05,134.72,183.06,hosanagara,38.53,125.85,173.53,bhadravathi,31.93,102.12,125.0167675
06-09-2022,Shivmogga,Thirthahalli,32.06469867,211.7246707,213.3322358,Monsoon,Sagara,28.44812315,367.8694822,445.2737687,Shikaripura,20.68308059,457.9750522,535.1811717,soraba,25.5,114.06,158.49,hosanagara,31.9,135.63,170.91,bhadravathi,27.01,182.97,172.2758362
07-09-2022,Shivmogga,Thirthahalli,31.08223957,189.9879188,193.464408,Monsoon,Sagara,28.58792612,441.3052812,514.4275072,Shikaripura,41.47742676,394.4629848,476.2347435,soraba,35.55,121.41,141.23,hosanagara,21.47,187.66,206.52,bhadravathi,24.99,165.29,203.5753045
08-09-2022,Shivmogga,Thirthahalli,29.83333441,208.8604644,207.9921822,Monsoon,Sagara,40.62639448,195.2799367,281.2887665,Shikaripura,37.70680487,214.6296129,227.3632882,soraba,24,199.1,208.21,hosanagara,40.41,134.3,170.28,bhadravathi,20.12,101.47,206.3558345
09-09-2022,Shivmogga,Thirthahalli,33.97153848,210.3927545,215.1025152,Monsoon,Sagara,27.78036227,408.7258749,435.7425634,Shikaripura,29.69158459,379.4042774,473.7818442,soraba,24.67,170.75,178.41,hosanagara,20.11,190.57,209.63,bhadravathi,38.67,183.5,121.8287041
10-09-2022,Shivmogga,Thirthahalli,33.62136875,203.841183,205.5056657,Monsoon,Sagara,40.22581725,456.8087491,539.0580094,Shikaripura,35.90206057,495.593508,538.9292375,soraba,40.13,199.75,216.22,hosanagara,31.26,166.09,168.59,bhadravathi,25.99,175.8,159.070029
11-09-2022,Shivmogga,Thirthahalli,32.10902191,210.4834958,208.9389854,Monsoon,Sagara,34.01444195,265.7300323,296.0666444,Shikaripura,30.66426333,429.3095065,519.2193752,soraba,27.76,106.55,133.36,hosanagara,34.12,170.22,198.43,bhadravathi,41.45,165.67,148.2961812
